initial_captial,usd_balance,max_usd,min_usd,win,lose,win_rate,total_fee,total_profit,risk_portion,win_ratio
10000,12418.83133819579,12418.83133819579,9976,83,13,0.8645833333333334,171.6892277741205,2418.8313381957837,0.012,1.2800000000000002
10000,12466.947173179373,12466.947173179373,9976,83,13,0.8645833333333334,172.03597422172203,2466.94717317937,0.012,1.3000000000000003
10000,12515.247134030167,12515.247134030167,9976,83,13,0.8645833333333334,172.38364004063894,2515.2471340301645,0.012,1.3200000000000003
10000,12484.234808651687,12484.234808651687,9976,81,15,0.84375,171.89212724795735,2484.2348086516804,0.012,1.3400000000000003
10000,12531.91896396236,12531.91896396236,9976,81,15,0.84375,172.232480857215,2531.9189639623637,0.012,1.3600000000000003
10000,12579.782974044092,12579.782974044092,9976,81,15,0.84375,172.5737229648911,2579.7829740440948,0.012,1.3800000000000003
10000,12627.827508684253,12627.827508684253,9976,81,15,0.84375,172.91585611216,2627.827508684253,0.012,1.4000000000000004
10000,12676.053240132582,12676.053240132582,9976,81,15,0.84375,173.25888284776767,2676.053240132578,0.012,1.4200000000000004
10000,12650.20303539627,12650.20303539627,9976,80,16,0.8333333333333334,173.44525163303553,2650.203035396276,0.012,1.4400000000000004
10000,12697.902223040888,12697.902223040888,9976,80,16,0.8333333333333334,173.78822622397675,2697.902223040884,0.012,1.4600000000000004
10000,12745.778989476317,12745.778989476317,9976,80,16,0.8333333333333334,174.13209112684083,2745.7789894763223,0.012,1.4800000000000004
10000,12793.8339873333,12793.8339873333,9976,80,16,0.8333333333333334,174.476848867433,2793.833987333306,0.012,1.5000000000000004
10000,12842.067871609923,12842.067871609923,9976,80,16,0.8333333333333334,174.82250197900888,2842.0678716099133,0.012,1.5200000000000005
10000,12890.48129968008,12890.48129968008,9976,80,16,0.8333333333333334,175.16905300229752,2890.4812996800865,0.012,1.5400000000000005
10000,12859.873784019643,12859.873784019643,9976,79,17,0.8229166666666666,174.99097604936853,2859.8737840196386,0.012,1.5600000000000005
10000,12907.732468478069,12907.732468478069,9976,79,17,0.8229166666666666,175.33365466885925,2907.732468478066,0.012,1.5800000000000005
10000,12955.766977917963,12955.766977917963,9976,79,17,0.8229166666666666,175.67720979691816,2955.766977917962,0.012,1.6000000000000005
10000,13003.977949903676,13003.977949903676,9976,79,17,0.8229166666666666,176.02164388102327,3003.9779499036754,0.012,1.6200000000000006
10000,12969.990463358985,12969.990463358985,9976,78,18,0.8125,176.24355463558766,2969.990463358979,0.012,1.6400000000000006
10000,13017.627379282685,13017.627379282685,9976,78,18,0.8125,176.58838602354507,3017.627379282701,0.012,1.6600000000000006
10000,13065.436986597313,13065.436986597313,9976,78,18,0.8125,176.93409574049824,3065.436986597321,0.012,1.6800000000000006
10000,13113.419903101209,13113.419903101209,9976,78,18,0.8125,177.28068622378558,3113.4199031012004,0.012,1.7000000000000006
10000,13161.5767487734,13161.5767487734,9976,78,18,0.8125,177.62815991776841,3161.5767487734047,0.012,1.7200000000000006
10000,13209.908145781315,13209.908145781315,9976,78,18,0.8125,177.97651927385144,3209.908145781308,0.012,1.7400000000000007
10000,13084.082915329345,13084.082915329345,9976,76,20,0.7916666666666666,177.50167914345488,3084.082915329344,0.012,1.7600000000000007
10000,13043.633396227082,13043.633396227082,9976,75,21,0.78125,177.14051332161657,3043.633396227076,0.012,1.7800000000000007
10000,13002.06380817603,13002.06380817603,9952.0576,74,22,0.7708333333333334,176.33652068553042,3002.063808176034,0.012,1.8000000000000007
10000,12959.385758033897,12959.385758033897,9952.0576,73,23,0.7604166666666666,176.4767214873577,2959.385758033894,0.012,1.8200000000000007
10000,13003.855724613803,13003.855724613803,9952.0576,73,23,0.7604166666666666,176.80155726129297,3003.855724613815,0.012,1.8400000000000007
10000,13048.47617103547,13048.47617103547,9952.0576,73,23,0.7604166666666666,177.12716844562107,3048.476171035475,0.012,1.8600000000000008
10000,13093.24759933414,13093.24759933414,9952.0576,73,23,0.7604166666666666,177.45355704528708,3093.2475993341436,0.012,1.8800000000000008
10000,13138.170513196106,13138.170513196106,9952.0576,73,23,0.7604166666666666,177.78072507060133,3138.1705131961025,0.012,1.9000000000000008
10000,13183.245417963975,13183.245417963975,9952.0576,73,23,0.7604166666666666,178.10867453725405,3183.245417963972,0.012,1.9200000000000008
10000,13228.472820642095,13228.472820642095,9952.0576,73,23,0.7604166666666666,178.43740746632955,3228.4728206420987,0.012,1.9400000000000008
10000,13179.997274968719,13179.997274968719,9952.0576,72,24,0.75,178.0388733309116,3179.9972749687154,0.012,1.9600000000000009
10000,13224.577434941983,13224.577434941983,9952.0576,72,24,0.75,178.3623656103012,3224.577434941982,0.012,1.9800000000000009
10000,13174.223652343839,13174.223652343839,9952.0576,71,25,0.7395833333333334,177.8450588135955,3174.2236523438332,0.012,2.000000000000001
10000,13028.15048894506,13028.15048894506,9952.0576,69,27,0.71875,177.49481736501608,3028.150488945065,0.012,2.020000000000001
10000,13070.337631150875,13070.337631150875,9952.0576,69,27,0.71875,177.80652103468452,3070.337631150887,0.012,2.040000000000001
10000,13112.65937476664,13112.65937476664,9952.0576,69,27,0.71875,178.11892574436544,3112.659374766636,0.012,2.060000000000001
10000,13155.116142846671,13155.116142846671,9952.0576,69,27,0.71875,178.43203319498738,3155.1161428466753,0.012,2.080000000000001
10000,13197.708359754948,13197.708359754948,9952.0576,69,27,0.71875,178.74584509174161,3197.7083597549477,0.012,2.100000000000001
10000,13240.436451168915,13240.436451168915,9952.0576,69,27,0.71875,179.06036314409099,3240.4364511689137,0.012,2.120000000000001
10000,13283.30084408358,13283.30084408358,9952.0576,69,27,0.71875,179.37558906578226,3283.3008440835792,0.012,2.140000000000001
10000,13326.301966815525,13326.301966815525,9952.0576,69,27,0.71875,179.69152457485652,3326.3019668155234,0.012,2.160000000000001
10000,13369.440249006897,13369.440249006897,9952.0576,69,27,0.71875,180.00817139365964,3369.440249006892,0.012,2.180000000000001
10000,13208.561696410035,13208.561696410035,9952.0576,67,29,0.6979166666666666,179.46873865365677,3208.5616964100327,0.012,2.200000000000001
10000,13250.049436529056,13250.049436529056,9952.0576,67,29,0.6979166666666666,179.77923745750473,3250.0494365290556,0.012,2.220000000000001
10000,13291.665516472563,13291.665516472563,9952.0576,67,29,0.6979166666666666,180.0904193786147,3291.665516472565,0.012,2.240000000000001
10000,13333.410327153053,13333.410327153053,9952.0576,67,29,0.6979166666666666,180.40228603412547,3333.410327153048,0.012,2.260000000000001
10000,13375.284260655106,13375.284260655106,9952.0576,67,29,0.6979166666666666,180.71483904512365,3375.284260655106,0.012,2.280000000000001
10000,13417.287710238921,13417.287710238921,9952.0576,67,29,0.6979166666666666,181.0280800366538,3417.28771023892,0.012,2.300000000000001
10000,13459.421070343715,13459.421070343715,9952.0576,67,29,0.6979166666666666,181.34201063772704,3459.4210703437116,0.012,2.320000000000001
10000,13501.684736591229,13501.684736591229,9952.0576,67,29,0.6979166666666666,181.65663248133228,3501.684736591223,0.012,2.340000000000001
10000,13544.079105789204,13544.079105789204,9952.0576,67,29,0.6979166666666666,181.97194720444435,3544.079105789201,0.012,2.360000000000001
10000,13586.604575934898,13586.604575934898,9952.0576,67,29,0.6979166666666666,182.2879564480357,3586.6045759349026,0.012,2.3800000000000012
10000,13629.261546218617,13629.261546218617,9952.0576,67,29,0.6979166666666666,182.60466185708492,3629.261546218614,0.012,2.4000000000000012
10000,13672.050417027142,13672.050417027142,9952.0576,67,29,0.6979166666666666,182.9220650805872,3672.0504170271465,0.012,2.4200000000000013
10000,13714.971589947385,13714.971589947385,9952.0576,67,29,0.6979166666666666,183.24016777156453,3714.9715899473886,0.012,2.4400000000000013
10000,13644.449377522289,13644.449377522289,9952.0576,66,30,0.6875,182.87220536287106,3644.449377522289,0.012,2.4600000000000013
10000,13686.626742231585,13686.626742231585,9952.0576,66,30,0.6875,183.1859617677819,3686.6267422315746,0.012,2.4800000000000013
10000,13614.297259827597,13614.297259827597,9952.0576,65,31,0.6770833333333334,182.80793386113496,3614.297259827604,0.012,2.5000000000000013
10000,13655.725868683427,13655.725868683427,9952.0576,65,31,0.6770833333333334,183.11733193880772,3655.725868683431,0.012,2.5200000000000014
10000,13697.278578729656,13697.278578729656,9952.0576,65,31,0.6770833333333334,183.42738809999324,3697.2785787296607,0.012,2.5400000000000014
10000,13738.955755826011,13738.955755826011,9952.0576,65,31,0.6770833333333334,183.73810384438664,3738.9557558260017,0.012,2.5600000000000014
10000,13663.082143619578,13663.082143619578,9928.17266176,64,32,0.6666666666666666,182.4847555848251,3663.0821436195724,0.012,2.5800000000000014
10000,13586.329301934973,13586.329301934973,9928.17266176,63,33,0.65625,181.5029143894682,3586.329301934972,0.012,2.6000000000000014
10000,13626.362970848206,13626.362970848206,9928.17266176,63,33,0.65625,181.79463840051204,3626.362970848201,0.012,2.6200000000000014
10000,13430.264691471177,13430.264691471177,9928.17266176,61,35,0.6354166666666666,181.66163988355117,3430.264691471171,0.012,2.6400000000000015
10000,13468.54988348156,13468.54988348156,9928.17266176,61,35,0.6354166666666666,181.95109312399092,3468.549883481557,0.012,2.6600000000000015
10000,13506.942398308785,13506.942398308785,9928.17266176,61,35,0.6354166666666666,182.241132200265,3506.942398308781,0.012,2.6800000000000015
10000,13545.442531717266,13545.442531717266,9928.17266176,61,35,0.6354166666666666,182.5317583786569,3545.4425317172777,0.012,2.7000000000000015
10000,13463.558747377014,13463.558747377014,9928.17266176,60,36,0.625,181.35006711244188,3463.55874737701,0.012,2.7200000000000015
10000,13501.28773279319,13501.28773279319,9928.17266176,60,36,0.625,181.63142754534758,3501.2877327931924,0.012,2.7400000000000015
10000,13539.120657993459,13539.120657993459,9928.17266176,60,36,0.625,181.9133468368678,3539.120657993466,0.012,2.7600000000000016
10000,13333.451014097918,13341.036558461119,9928.17266176,58,38,0.6041666666666666,180.61890801574194,3333.4510140979164,0.012,2.7800000000000016
10000,13369.535101189784,13376.273354157744,9928.17266176,58,38,0.6041666666666666,180.8910427019571,3369.5351011897756,0.012,2.8000000000000016
10000,13405.715132791496,13411.60154294256,9928.17266176,58,38,0.6041666666666666,181.16370777525353,3405.7151327914903,0.012,2.8200000000000016
10000,13441.991359467904,13447.021357515348,9928.17266176,58,38,0.6041666666666666,181.43690433928313,3441.991359467904,0.012,2.8400000000000016
10000,13354.351688756933,13358.482329175113,9928.17266176,57,39,0.59375,180.91546186478584,3354.3516887569335,0.012,2.8600000000000017
10000,13389.847179644246,13393.120023813442,9928.17266176,57,39,0.59375,181.18381871474284,3389.847179644259,0.012,2.8800000000000017
10000,13425.435335962307,13427.845885387136,9928.17266176,57,39,0.59375,181.45268798226735,3425.4353359623115,0.012,2.9000000000000017
10000,13461.1163952397,13462.660134126723,9928.17266176,57,39,0.59375,181.72207071030405,3461.116395239699,0.012,2.9200000000000017
10000,13370.158221760475,13370.824303340132,9928.17266176,56,40,0.5833333333333334,181.76266727999703,3370.158221760472,0.012,2.9400000000000017
10000,13278.547161157827,13278.547161157827,9928.17266176,55,41,0.5729166666666666,181.44175785464984,3278.547161157819,0.012,2.9600000000000017
10000,13312.563812796001,13312.563812796001,9928.17266176,55,41,0.5729166666666666,181.70659311602162,3312.5638127960055,0.012,2.9800000000000018
10000,13346.665998144023,13346.665998144023,9928.17266176,55,41,0.5729166666666666,181.97192189290803,3346.6659981440257,0.012,3.0000000000000018
10000,13380.85392822815,13380.85392822815,9928.17266176,55,41,0.5729166666666666,182.2377451606105,3380.853928228156,0.012,3.020000000000002
10000,13415.127814585356,13415.127814585356,9928.17266176,55,41,0.5729166666666666,182.50406389639986,3415.127814585358,0.012,3.040000000000002
10000,13449.487869264445,13449.487869264445,9928.17266176,55,41,0.5729166666666666,182.7708790795189,3449.487869264437,0.012,3.060000000000002
10000,13352.868458847921,13352.868458847921,9928.17266176,54,42,0.5625,182.38828715777342,3352.868458847915,0.012,3.080000000000002
10000,13386.4279885132,13386.4279885132,9928.17266176,54,42,0.5625,182.65143862743312,3386.4279885131923,0.012,3.100000000000002
10000,13420.070275986758,13420.070275986758,9928.17266176,54,42,0.5625,182.9150718358369,3420.0702759867577,0.012,3.120000000000002
10000,13453.795521437634,13453.795521437634,9928.17266176,54,42,0.5625,183.17918771522608,3453.795521437637,0.012,3.140000000000002
10000,13487.60392550955,13487.60392550955,9928.17266176,54,42,0.5625,183.4437871996819,3487.603925509552,0.012,3.160000000000002
10000,13521.495689322019,13521.495689322019,9928.17266176,54,42,0.5625,183.70887122512673,3521.4956893220156,0.012,3.180000000000002
10000,13555.47101447146,13555.47101447146,9928.17266176,54,42,0.5625,183.97444072933033,3555.471014471458,0.012,3.200000000000002
10000,13526.937752185473,13526.937752185473,9928.17266176,53,43,0.5520833333333334,183.41002568516208,3526.937752185481,0.012,3.220000000000002
10000,13560.627531079414,13560.627531079414,9928.17266176,53,43,0.5520833333333334,183.6714164190104,3560.6275310794117,0.012,3.240000000000002
10000,13594.399616872568,13594.399616872568,9928.17266176,53,43,0.5520833333333334,183.93328176110617,3594.399616872562,0.012,3.260000000000002
10000,13489.358169136134,13489.358169136134,9928.17266176,52,44,0.5416666666666666,183.76854266100577,3489.358169136133,0.012,3.280000000000002
10000,13522.305578540803,13522.305578540803,9928.17266176,52,44,0.5416666666666666,184.02839116033,3522.3055785407983,0.012,3.300000000000002
10000,13555.331897100219,13555.331897100219,9928.17266176,52,44,0.5416666666666666,184.28870577928032,3555.331897100216,0.012,3.320000000000002
10000,13588.437310056994,13588.437310056994,9928.17266176,52,44,0.5416666666666666,184.5494873979998,3588.4373100570065,0.012,3.340000000000002
10000,13480.225571265804,13480.225571265804,9928.17266176,51,45,0.53125,183.57045950603128,3480.225571265802,0.012,3.360000000000002
10000,13512.501027142955,13512.501027142955,9928.17266176,51,45,0.53125,183.82414699466727,3512.501027142954,0.012,3.380000000000002
10000,13544.852228016287,13544.852228016287,9928.17266176,51,45,0.53125,184.07827829771645,3544.8522280162847,0.012,3.400000000000002
10000,13577.279348052956,13577.279348052956,9928.17266176,51,45,0.53125,184.3328542328755,3577.2793480529526,0.012,3.420000000000002
10000,13609.782561812342,13609.782561812342,9928.17266176,51,45,0.53125,184.58787561937402,3609.7825618123434,0.012,3.440000000000002
10000,13642.36204424692,13642.36204424692,9928.17266176,51,45,0.53125,184.8433432779765,3642.3620442469187,0.012,3.460000000000002
10000,13675.017970703098,13675.017970703098,9928.17266176,51,45,0.53125,185.0992580309852,3675.0179707030966,0.012,3.480000000000002
10000,13707.750516922106,13707.750516922106,9928.17266176,51,45,0.53125,185.35562070224466,3707.750516922102,0.012,3.500000000000002
10000,13592.750955308702,13592.750955308702,9928.17266176,50,46,0.5208333333333334,185.01910644078953,3592.750955308703,0.012,3.5200000000000022
10000,13624.63500378406,13624.63500378406,9928.17266176,50,46,0.5208333333333334,185.27246407951912,3624.635003784055,0.012,3.5400000000000023
10000,13656.592329515524,13656.592329515524,9928.17266176,50,46,0.5208333333333334,185.52625816384793,3656.5923295155267,0.012,3.5600000000000023
10000,13539.43953749767,13539.43953749767,9928.17266176,49,47,0.5104166666666666,184.9047675277069,3539.439537497677,0.012,3.5800000000000023
10000,13570.548190547435,13570.548190547435,9928.17266176,49,47,0.5104166666666666,185.15384073759927,3570.5481905474408,0.012,3.6000000000000023
10000,13601.72684508893,13601.72684508893,9928.17266176,49,47,0.5104166666666666,185.40333383742217,3601.726845088923,0.012,3.6200000000000023
10000,13632.975655323537,13632.975655323537,9928.17266176,49,47,0.5104166666666666,185.65324756802917,3632.9756553235297,0.012,3.6400000000000023
10000,13512.803998004709,13512.803998004709,9928.17266176,48,48,0.5,185.01531777837263,3512.803998004707,0.012,3.6600000000000024
10000,13392.415668193216,13392.415668193216,9928.17266176,47,49,0.4895833333333333,183.93179547594607,3392.4156681932227,0.012,3.6800000000000024
10000,13271.835522111875,13271.835522111875,9928.17266176,46,50,0.4791666666666667,183.1096038317235,3271.8355221118636,0.012,3.7000000000000024
10000,13151.088245477938,13151.088245477938,9928.17266176,45,51,0.46875,181.61742395578543,3151.088245477934,0.012,3.7200000000000024
10000,13178.786493603699,13178.786493603699,9928.17266176,45,51,0.46875,181.83953559960727,3178.786493603704,0.012,3.7400000000000024
10000,13206.541767170784,13206.541767170784,9928.17266176,45,51,0.46875,182.06198521896331,3206.541767170785,0.012,3.7600000000000025
10000,13234.354180884528,13234.354180884528,9928.17266176,45,51,0.46875,182.28477335054694,3234.354180884534,0.012,3.7800000000000025
10000,13262.223849675605,13262.223849675605,9928.17266176,45,51,0.46875,182.5079005319126,3262.2238496756113,0.012,3.8000000000000025
10000,13290.150888700411,13290.150888700411,9928.17266176,45,51,0.46875,182.73136730147817,3290.150888700405,0.012,3.8200000000000025
10000,13318.13541334147,13318.13541334147,9928.17266176,45,51,0.46875,182.95517419852507,3318.1354133414725,0.012,3.8400000000000025
10000,13346.17753920796,13346.17753920796,9928.17266176,45,51,0.46875,183.1793217632014,3346.1775392079685,0.012,3.8600000000000025
10000,13374.27738213607,13374.27738213607,9928.17266176,45,51,0.46875,183.40381053652152,3374.2773821360734,0.012,3.8800000000000026
10000,13402.435058189441,13402.435058189441,9928.17266176,45,51,0.46875,183.6286410603682,3402.4350581894378,0.012,3.9000000000000026
10000,13430.650683659616,13430.650683659616,9928.17266176,45,51,0.46875,183.85381387749422,3430.65068365961,0.012,3.9200000000000026
10000,13458.924375066497,13458.924375066497,9928.17266176,45,51,0.46875,184.07932953152402,3458.9243750664973,0.012,3.9400000000000026
10000,13328.215474293083,13443.433123629246,9928.17266176,44,52,0.4583333333333333,184.3688048768999,3328.21547429309,0.012,3.9600000000000026
10000,13355.635837974933,13470.85913151974,9928.17266176,44,52,0.4583333333333333,184.59539576312977,3355.6358379749395,0.012,3.9800000000000026
10000,13224.041055572194,13337.899932138396,9928.17266176,43,53,0.4479166666666667,183.31918333950202,3224.0410555721933,0.012,4.000000000000003
10000,12936.265584017445,13047.422602562448,9928.17266176,41,55,0.4270833333333333,181.72808489184942,2936.2655840174352,0.012,4.020000000000002
10000,12961.027172629765,13072.172424229813,9928.17266176,41,55,0.4270833333333333,181.93699116169662,2961.0271726297683,0.012,4.040000000000002
10000,12985.834987676453,13096.968017733621,9928.17266176,41,55,0.4270833333333333,182.14619229372022,2985.834987676454,0.012,4.060000000000001
10000,13010.689113271737,13121.809465548016,9928.17266176,41,55,0.4270833333333333,182.3556887199228,3010.689113271743,0.012,4.080000000000001
10000,13035.589633678965,13146.696850291859,9928.17266176,41,55,0.4270833333333333,182.56548087294453,3035.5896336789615,0.012,4.1000000000000005
10000,12901.620125589,13011.361994713807,9919.558688744182,40,56,0.4166666666666667,180.71632226987666,2901.620125589003,0.012,4.12
10000,12925.695216585307,13035.417985238511,9920.030165598111,40,56,0.4166666666666667,180.9161935790994,2925.6952165853027,0.012,4.14
10000,12791.02890927457,12899.38698734221,9920.501642452038,39,57,0.40625,179.46997071708412,2791.0289092745697,0.012,4.159999999999999
10000,12814.286375277283,12922.619537392731,9920.973119305969,39,57,0.40625,179.66175472970957,2814.2863752772782,0.012,4.179999999999999
10000,12837.585031339582,12945.892827026579,9921.444596159894,39,57,0.40625,179.85379337736416,2837.585031339581,0.012,4.199999999999998
10000,12860.924948466747,12969.20692574791,9921.916073013825,39,57,0.40625,180.04608701132526,2860.9249484667416,0.012,4.219999999999998
